Sample,X,Y,Z
714,0.023,-0.047,1.051
715,0.055,-0.039,1.055
716,0.070,-0.043,0.902
717,0.047,-0.043,0.945
718,0.012,-0.121,1.039
719,0.035,-0.086,0.961
720,-0.012,-0.062,0.867
721,0.039,0.059,1.027
722,0.051,-0.055,1.020
723,0.043,-0.055,0.871
724,0.062,-0.109,1.008
725,0.012,-0.012,1.047
726,0.086,-0.047,0.875
727,0.043,-0.035,0.926
728,-0.016,-0.031,1.105
729,0.047,-0.086,0.945
730,0.012,-0.105,0.855
731,0.016,-0.047,1.047
732,0.039,0.039,1.016
733,0.031,-0.055,0.828
734,0.020,-0.129,0.922
735,0.012,-0.066,1.125
736,0.078,-0.047,0.941
737,0.090,0.020,0.762
738,0.008,-0.074,1.105
739,0.012,-0.156,1.051
740,0.031,-0.070,0.793
741,0.070,0.008,0.969
742,-0.023,-0.047,1.121
743,0.016,-0.121,0.914
744,0.062,-0.113,0.875
745,-0.012,-0.074,1.074
746,0.098,-0.059,1.000
747,0.047,-0.027,0.906
748,-0.020,-0.086,0.945
749,0.074,-0.082,0.988
750,0.055,-0.004,0.977
751,0.016,-0.090,0.922
752,-0.004,-0.105,0.941
753,0.059,0.016,1.016
754,0.051,-0.062,0.965
755,0.000,-0.070,0.906
756,0.012,-0.082,1.035
757,0.012,-0.027,0.945
758,0.074,-0.102,0.961
759,-0.012,-0.059,0.973
760,-0.004,-0.016,0.973
761,0.094,-0.027,0.938
762,0.043,0.000,0.934
763,0.090,-0.098,0.957
764,0.035,-0.113,0.953
765,-0.016,-0.035,1.023
766,0.031,0.051,0.945
767,0.016,-0.059,0.965
768,0.023,-0.074,1.031
769,0.008,-0.121,0.973
770,0.031,-0.008,0.941
771,0.078,-0.016,1.023
772,0.016,-0.059,0.980
773,0.051,-0.020,0.840
774,0.098,-0.074,0.988
775,0.000,-0.137,1.000
776,0.066,-0.117,0.918
777,0.023,-0.035,1.008
778,-0.004,0.125,1.047
779,0.000,-0.105,0.926
780,-0.008,-0.082,0.883
781,0.066,-0.164,0.973
782,0.016,-0.133,1.027
783,0.051,0.047,0.910
784,0.086,0.039,0.953
785,0.039,-0.090,1.027
786,0.062,-0.117,0.902
787,-0.008,-0.180,0.922
788,-0.008,-0.070,1.000
789,0.039,0.059,1.020
790,0.023,0.082,0.922
791,0.047,-0.117,0.910
792,-0.004,-0.219,1.012
793,0.004,-0.098,0.973
794,0.090,0.020,0.898
795,0.055,-0.051,0.980
796,0.008,-0.098,1.012
797,0.027,-0.129,0.984
798,0.031,-0.039,0.918
799,0.066,-0.055,0.945
800,0.004,-0.098,1.031
801,0.035,0.000,0.922
802,0.098,-0.039,0.938
803,0.000,-0.121,0.988
804,0.039,-0.109,1.000
