Sample,X,Y,Z
922,-0.273,-0.086,1.027
923,-0.254,0.051,1.004
924,-0.172,0.094,0.988
925,-0.113,0.047,0.941
926,-0.164,-0.004,0.945
927,-0.148,-0.156,1.035
928,-0.203,-0.137,0.941
929,-0.223,-0.078,0.945
930,-0.184,-0.121,0.992
931,-0.172,0.004,0.941
932,-0.141,0.020,0.945
933,-0.055,0.125,0.980
934,0.059,0.051,1.027
935,-0.016,-0.012,0.945
936,-0.047,-0.125,0.980
937,-0.062,-0.082,0.984
938,-0.023,-0.098,0.922
939,0.043,-0.066,0.926
940,0.004,-0.066,1.008
941,-0.035,0.008,1.008
942,-0.168,-0.051,0.980
943,-0.188,-0.051,1.043
944,-0.262,0.012,0.992
945,-0.297,0.027,0.961
946,-0.230,-0.027,0.965
947,-0.137,0.020,0.945
948,-0.020,0.090,0.914
949,-0.012,-0.062,0.922
950,0.016,-0.133,0.945
951,0.051,-0.066,0.930
952,0.039,-0.148,0.988
953,0.055,-0.074,1.020
954,0.012,-0.020,0.996
955,-0.008,0.004,1.004
956,-0.082,0.008,0.992
957,-0.152,-0.035,1.008
958,-0.227,0.051,0.980
959,-0.203,-0.094,1.004
960,-0.090,-0.016,0.969
961,0.016,0.027,0.961
962,0.141,-0.078,0.996
963,0.160,-0.055,0.977
964,0.219,-0.105,0.980
965,0.230,-0.051,0.984
966,0.180,-0.102,1.004
967,0.168,-0.074,0.922
968,0.078,-0.051,0.965
969,0.031,-0.070,0.996
970,-0.102,0.008,0.945
971,-0.180,-0.008,1.004
972,-0.203,-0.047,0.969
973,-0.258,0.051,1.000
974,-0.230,0.023,1.008
975,-0.156,-0.016,0.984
976,-0.020,0.020,1.020
977,0.094,-0.020,0.980
978,0.117,-0.113,0.957
979,0.152,-0.105,0.984
980,0.156,-0.102,0.945
981,0.152,-0.078,0.957
982,0.133,-0.086,0.910
983,0.062,0.020,0.953
984,0.016,0.047,1.008
985,-0.059,0.000,0.945
986,-0.102,-0.020,0.973
987,-0.113,-0.020,0.988
988,-0.074,-0.043,1.004
989,-0.043,-0.039,0.977
990,0.035,-0.137,1.000
991,0.078,-0.051,1.004
992,0.078,-0.008,0.965
993,0.062,-0.090,0.977
994,-0.016,-0.090,1.012
995,-0.027,-0.090,0.957
996,-0.062,-0.020,0.984
997,-0.047,0.047,1.023
998,-0.027,0.004,0.938
999,-0.043,-0.023,0.949
Rate 1336, overflows 0
